"","Average-normalized count","Variance-normalized count"
"IRF7 - mRNA",5.66610680744938,0.137668612432565
"PTCD2 - mRNA",6.04773645960081,0.17794406506058
"PIK3R2 - mRNA",5.76249217222598,0.116377471857672
"LILRA5 - mRNA",5.6019584812834,0.478806520032994
"IL32 - mRNA",5.69379731360579,0.528510106721166
"CCND3 - mRNA",6.36102796694532,0.343727306102165
"BIRC5 - mRNA",6.01899111335956,0.563007574375761
"LGALS9 - mRNA",5.07518868183485,0.402676335342065
"RASAL1 - mRNA",5.7754607780919,0.532874277782386
"PDCD1LG2 - mRNA",4.38728944493566,0.313237725233088
"IL11 - mRNA",6.47810637364435,0.298084593190697
"PRKX - mRNA",4.09859669931728,0.0632473502980386
"SNCA - mRNA",7.67150540711372,0.0862304187615604
"ADGRE1 - mRNA",5.19970187183052,0.341451459983699
"PSMB9 - mRNA",6.171657127576,0.860583787028652
"RUNX3 - mRNA",5.41120948553114,0.411864739344447
"PGPEP1 - mRNA",4.62504845013832,0.389378413316151
"MELK - mRNA",6.07145571099627,0.168618176935895
"ISG15 - mRNA",5.85397784557366,0.171007703325023
"EIF2B4 - mRNA",6.67613412855328,0.0414280787863898
"IRF9 - mRNA",6.38173882207034,0.213309047811125
"IL1A - mRNA",5.71273717611167,0.451408881961533
"FCRL2 - mRNA",5.76621357203458,0.764667208738464
"EIF4EBP1 - mRNA",8.29060884866105,0.0757981942093459
"LTBP1 - mRNA",4.9243664254689,0.349126314310612
"CD40LG - mRNA",4.78447176745136,0.507253003048516
"HEY1 - mRNA",7.91017673829475,0.332675741991437
"HLA-DQA1 - mRNA",6.05380761892304,0.190056173866937
"PRLR - mRNA",4.75604836056617,0.556254122247717
"TNFRSF11A - mRNA",5.14617009400062,0.715081731729622
"AREG - mRNA",4.44108975152625,0.285022137262725
"BBC3 - mRNA",6.88792398261834,0.151798211798885
"EDN1 - mRNA",5.74992058241114,1.0724928449067
"PARP12 - mRNA",6.14107693685917,0.150720668721985
"PIK3CG - mRNA",6.28508629014068,0.0699532221994314
"IL4 - mRNA",4.28334685629949,0.197304816411828
"F2RL1 - mRNA",5.10106893953602,0.760336114251396
"CXCL6 - mRNA",5.55298300829005,0.607837093850461
"TNFSF18 - mRNA",6.01302149806809,0.894004940714285
"JAK3 - mRNA",5.01174589205839,0.395456304165917
"NKG7 - mRNA",5.76053104635617,0.201095592873293
"TAPBP - mRNA",8.16848270183161,0.165498087954357
"MTOR - mRNA",6.74941080163214,0.109846719049536
"SELP - mRNA",4.48440914688201,0.315444807656004
"HLA-E - mRNA",9.72971742640799,0.867471351465142
"GOT1 - mRNA",6.8284474231496,0.0618813400552214
"SMAP1 - mRNA",7.32327418216966,0.0246422992159249
"CDKN1A - mRNA",8.8671991049768,0.716161915243547
"CD45RA - mRNA",5.0419093295562,0.568429344898031
"HNF1A - mRNA",4.54050445321681,0.363481732800682
"TICAM1 - mRNA",5.67901007434923,0.116936646291675
"C1QA - mRNA",6.14270329355181,0.491929206824691
"CD86 - mRNA",5.3359035793609,0.379729901202864
"ITGA4 - mRNA",5.75952645435065,0.41565338388224
"ROR2 - mRNA",5.46644227739132,0.638452468928691
"WNT7B - mRNA",4.94845381602482,0.650594527400864
"FLT1 - mRNA",6.80002216452983,0.325524500148359
"CTAG1B - mRNA",7.80599531513138,0.650447763516666
"CLEC7A - mRNA",5.65108809286794,0.355607303319866
"TNFRSF4 - mRNA",5.4588191952315,0.424603032794209
"MS4A6A - mRNA",5.95721740080078,0.774730488591492
"ANGPT2 - mRNA",7.73718287695097,0.359483271115265
"APH1B - mRNA",6.08959322575001,0.123458352304387
"RORC - mRNA",4.69832544012084,0.481807838481835
"NECTIN2 - mRNA",6.67567181747701,0.309299970316352
"DPP4 - mRNA",5.41686769247683,0.729154556776655
"CCL2 - mRNA",7.75275167180746,0.655964650482848
"NF1 - mRNA",6.76681880240034,0.0316694745998069
"S100A9 - mRNA",6.41710201285943,0.0489733689894038
"NFKBIA - mRNA",8.79388354019516,0.567872301867476
"BNIP3L - mRNA",6.79888125090131,0.208614997780994
"CST2 - mRNA",4.04198622186262,0.0371313956502767
"APOL6 - mRNA",6.34362567747341,0.343311854019551
"BRD4 - mRNA",7.59515510653481,0.0689230187791976
"SLC16A1 - mRNA",8.0059117736686,0.173594030419168
"THBD - mRNA",4.36453115743706,0.349360284163081
"TIGIT - mRNA",5.18562604176067,0.577578692295125
"VSIR - mRNA",4.17028230751161,0.0835576406645113
"TRIM21 - mRNA",5.77254230178656,0.287250269567681
"NBN - mRNA",7.93684911157671,0.135228373006834
"WNT4 - mRNA",5.00241157220775,0.707122931751071
"CXCL8 - mRNA",8.60849693121505,0.172816266093702
"FGF9 - mRNA",5.74435686372725,1.13533837233635
"C5AR1 - mRNA",4.37690601889604,0.321187828551273
"TNFRSF1B - mRNA",4.42719001648052,0.342571033363068
"HLA-DRB5 - mRNA",4.20412064789336,0.19387283298886
"GLUL - mRNA",9.88035174203602,0.360398941778469
"LY9 - mRNA",5.45049334661006,0.564090726818039
"TAP1 - mRNA",7.94801074188965,1.0348104378633
"IFIH1 - mRNA",5.99975084793618,0.214604027932944
"DEPTOR - mRNA",6.89915991430232,0.219449941720078
"CSF1R - mRNA",6.09102618687661,0.107362704369544
"MARCO - mRNA",5.79207038177483,0.390118678005992
"NFIL3 - mRNA",7.14253729633556,0.335663454257604
"IKBKG - mRNA",5.82317890323595,0.66304899384016
"CD58 - mRNA",5.57221301788128,0.312973321261047
"LOXL2 - mRNA",5.64006036249614,0.274168405193957
"SPRY4 - mRNA",6.67969548913931,0.2744473884165
"NFAM1 - mRNA",5.39144434454476,0.73935792644932
"SYK - mRNA",4.72980809329628,0.333569331781533
"COMP - mRNA",4.1345226161907,0.126666479920567
"IFI6 - mRNA",6.26489552322213,0.331634139051443
"RASGRF1 - mRNA",4.6631020920425,0.42530526835017
"HDAC5 - mRNA",5.31998240369534,0.37625744542749
"BAMBI - mRNA",6.73050300883442,0.0612413866428516
"MAGEC1 - mRNA",5.96841745276139,0.109076137773435
"FYN - mRNA",6.98009491065442,0.0389807705264824
"TNFSF4 - mRNA",5.80264521164517,0.329585279483376
"CD274 - mRNA",4.67263839254719,0.462056982249759
"PRKACB - mRNA",6.39192211267525,0.161368103491131
"IFIT2 - mRNA",5.27000043402704,0.444439613769454
"PPARG - mRNA",5.17561746746846,0.740884177405262
"PTEN - mRNA",6.39706086660073,0.0565886713451907
"FOXP3 - mRNA",4.83821618759082,0.457087683131521
"SREBF1 - mRNA",6.61104230667087,0.135865703443627
"CD36 - mRNA",6.98478133943485,0.210175857075813
"AXIN1 - mRNA",5.81421132682962,0.0691684887127006
"KLRK1 - mRNA",4.95766766848374,0.324943899673053
"GBP1 - mRNA",6.2836738786112,2.07152511280251
"CXCL11 - mRNA",5.59058228757917,0.739059573276755
"CXCL10 - mRNA",6.62623286255276,3.12101194045683
"RIPK1 - mRNA",7.32088001257646,0.0647309829327199
"REN - mRNA",4.06998853150517,0.055969299696502
"PRF1 - mRNA",4.55221378399446,0.340073677670441
"EIF2AK2 - mRNA",7.58032999247921,0.0920025637160138
"LIF - mRNA",4.71589082531691,0.355018498528823
"BRD3 - mRNA",6.55097395530426,0.0365550894196317
"IGF2R - mRNA",6.8791599526852,0.0941497219824143
"FPR1 - mRNA",5.44021579798335,0.602321393632887
"DUSP5 - mRNA",7.64421484258503,0.321630314395718
"APC - mRNA",7.87071876656279,0.00625947757115146
"HDAC3 - mRNA",6.56299182184739,0.0435472935860241
"CES3 - mRNA",4.8883418936344,0.355618373938616
"OAS2 - mRNA",5.98761987681044,0.198436707825585
"HDAC11 - mRNA",5.77283384699443,0.208341487179977
"THBS1 - mRNA",8.23213879602497,0.156557416193602
"SLC11A1 - mRNA",4.23671755996144,0.117550413530796
"MAGEA3/A6 - mRNA",9.41502037142019,0.0255840574563417
"ARID1A - mRNA",6.54517115129612,0.127360936759515
"CD48 - mRNA",4.55354721478303,0.351157639324453
"GZMA - mRNA",4.31152887121288,0.170411831836972
"ICOSLG - mRNA",5.05594323483493,0.498187582114264
"PIK3R5 - mRNA",5.28504834583862,0.619662685458909
"GZMM - mRNA",4.97099928240076,0.592850509585344
"WNT5A - mRNA",5.54364563772075,0.313119035125363
"TLR4 - mRNA",6.20465757315669,0.157148729814245
"GZMB - mRNA",4.04198622186262,0.0371313956502767
"PARP9 - mRNA",6.23253404352062,0.395212219333142
"LY96 - mRNA",8.64358995204964,0.0658881823259299
"RAD50 - mRNA",7.30157039018171,0.0369372270775273
"MX1 - mRNA",4.58106152771112,0.276616444522363
"CENPF - mRNA",6.58736879305602,1.20493580586144
"SELL - mRNA",5.98987869711011,0.719064387737087
"TNFSF10 - mRNA",4.80083938666725,0.410665601083178
"IL12RB2 - mRNA",7.42695819147199,0.433988908575427
"CXCL9 - mRNA",5.69436795089416,0.805188675432457
"TRAT1 - mRNA",5.76751786236605,0.493319216379047
"STC1 - mRNA",5.63162368929044,0.243958178348166
"IL2RB - mRNA",4.9100530820557,0.516139086667666
"LILRB4 - mRNA",5.11693001085087,0.378384137487164
"SOX2 - mRNA",5.1507599226134,0.383814026724569
"HCK - mRNA",5.64087300097776,0.243453323503419
"WNT2B - mRNA",5.56468352306626,0.55553277528238
"IL1B - mRNA",5.14783457329122,0.634349361372763
"TLR1 - mRNA",6.42837774515931,0.209296804713971
"CCL22 - mRNA",4.95054051913138,0.52520614106979
"ICAM2 - mRNA",4.9416332165775,0.452934637254443
"MAP3K12 - mRNA",4.39566041446697,0.186593862457651
"JAG1 - mRNA",6.52960017941406,0.0552110277662588
"CCL3/L1 - mRNA",6.25694692372033,0.318414470621226
"SOCS1 - mRNA",5.4505340687919,0.856346685382055
"BCL2 - mRNA",6.56139736995701,0.173716112521223
"MAP3K8 - mRNA",5.5074616898227,0.317797147411041
"MMP1 - mRNA",6.9408834058551,1.63034477434795
"CMKLR1 - mRNA",5.26958984983894,0.485018006900795
"TNFRSF17 - mRNA",4.20290999098804,0.121572762263029
"TLR8 - mRNA",6.12712837128239,0.462706922693765
"TPM1 - mRNA",6.60278021065994,0.0457102476639044
"CXorf36 - mRNA",5.49092776356687,0.686369953636929
"NLRP3 - mRNA",5.22052110015109,0.764148693199094
"DEFB134 - mRNA",5.21034975865157,0.568673787888503
"HLA-DQA2 - mRNA",4.24568374087061,0.286570867245432
"CX3CR1 - mRNA",5.06470752598983,0.690215702825748
"APLNR - mRNA",5.15227157534653,0.482550784002518
"MXI1 - mRNA",5.83938629761874,0.316748716416657
"FZD9 - mRNA",5.55116175616745,0.136448388975649
"COL4A5 - mRNA",5.32532690679379,0.457262771400612
"FCAR - mRNA",5.40929436267571,0.465628660765499
"BRCA2 - mRNA",6.75600814227381,0.0986304668436645
"SFRP4 - mRNA",4.11077684245194,0.0808869703423088
"TLR3 - mRNA",5.53831025901247,0.418523582140567
"IL2RG - mRNA",5.66003479434131,0.365760936680645
"CD84 - mRNA",4.6787902728437,0.388357042839938
"HLA-DPA1 - mRNA",7.58202932578999,0.150145999690731
"RBL2 - mRNA",7.70796984239098,0.0418995373911208
"CCL18 - mRNA",8.05621793595771,0.40519561603444
"IRF3 - mRNA",6.33012947325235,0.0736805459828574
"TNFRSF8 - mRNA",4.46568777258414,0.367536696688718
"KIR3DL2 - mRNA",5.22362862333207,0.735421801165842
"TNFSF13 - mRNA",4.62274144771861,0.499478918152352
"CLECL1 - mRNA",5.55976368993346,0.419042058342136
"TNFRSF10B - mRNA",5.20906874488254,0.317978173575846
"MAGEC2 - mRNA",9.10422774582567,0.0408523830369595
"CDKN2A - mRNA",6.89814888428954,0.493748473416472
"ADM - mRNA",7.29491437647803,0.908333250273541
"PNOC - mRNA",5.80056091803985,0.383077716527146
"CD247 - mRNA",4.97031264641213,0.578447242372715
"PTPRC - mRNA",6.2680789175786,0.253800807064688
"OAS3 - mRNA",6.06513541789311,0.236159643335964
"LAG3 - mRNA",5.44541715168587,0.477230394879061
"FOSL1 - mRNA",8.87875759334662,0.0848645639960431
"EOMES - mRNA",5.84199361521935,0.229885631314093
"IL10RA - mRNA",6.16144326863488,0.251522904258557
"WDR76 - mRNA",6.09625725340353,0.304509484517841
"GPC4 - mRNA",5.75858275126204,0.439884213845261
"SLAMF7 - mRNA",5.85836272880498,0.357507044655431
"RSAD2 - mRNA",6.21436791843946,0.348949750029683
"TLR5 - mRNA",6.24210463528827,0.484416605469482
"VEGFA - mRNA",7.96267924414113,0.853299053854747
"COL5A1 - mRNA",5.22781620733374,0.38418948232899
"CD3D - mRNA",6.06728993123965,0.281079029225087
"FBP1 - mRNA",5.99463530073714,0.270729828836095
"ERO1A - mRNA",8.22271467339181,0.275723562873877
"CCL21 - mRNA",4.91814880776831,0.723427779431526
"E2F3 - mRNA",8.02786727059134,0.144920358129997
"LDHA - mRNA",10.5393565866111,0.228168068253063
"MS4A1 - mRNA",6.26943941833768,0.476280401273088
"CD69 - mRNA",5.96963301729408,0.515240060487348
"SERPINB5 - mRNA",4.82783658190077,0.47342238214277
"FAP - mRNA",5.16734884607014,0.235610516143749
"ITGA2 - mRNA",6.20395776563038,0.330308374539102
"SIGLEC5 - mRNA",5.71094699552217,0.481092739052792
"SIRPB2 - mRNA",5.03705956305674,0.589782757693642
"EPM2AIP1 - mRNA",8.10510012635628,0.132439979293598
"FGF18 - mRNA",4.75784645025678,0.498936606427562
"HRAS - mRNA",6.26542298223423,0.170217510073861
"CCND1 - mRNA",8.96549875994628,0.0243767780837481
"LAMB3 - mRNA",5.48212553565827,0.203959738009309
"ID4 - mRNA",8.37812804584066,0.0969072730268881
"CCL4 - mRNA",5.754551789198,0.360640371205578
"GZMH - mRNA",4.86334180168947,0.681852051450747
"API5 - mRNA",8.32496992783294,0.0193455685857784
"PTGER4 - mRNA",5.21055857551083,0.25036702250019
"ITGB8 - mRNA",7.58187855425787,0.618025674706819
"TNKS - mRNA",6.50822442260652,0.117050039216705
"B2M - mRNA",11.7442402103248,0.747615003770642
"TP53 - mRNA",7.55685069354534,0.0791781260705326
"MAGEB2 - mRNA",5.62385554946889,0.350033314841669
"LYZ - mRNA",9.78523412120683,1.08553752619543
"NCAM1 - mRNA",5.18824712234489,0.317875084612113
"TCL1A - mRNA",4.11339273227663,0.117123085881423
"HDC - mRNA",4.80486984662902,0.557222407578484
"CD27 - mRNA",4.79364863510156,0.372745802564396
"SBNO2 - mRNA",6.11794206757506,0.0497543608369574
"PECAM1 - mRNA",5.78755281667935,0.246137873419136
"SERPINH1 - mRNA",7.15158288985282,0.173089259416095
"SPP1 - mRNA",10.8958793739902,1.83415230609517
"EGFR - mRNA",4.64335641850458,0.410091431191178
"CASP8 - mRNA",6.12949282237196,0.432343531497754
"CCNA1 - mRNA",5.36888081221982,0.911050663016558
"TNFAIP3 - mRNA",5.28921123146892,0.202621265317963
"CDC25C - mRNA",4.22428740322016,0.134254874227007
"CXCR6 - mRNA",5.14140520083489,0.603820075338585
"DLL1 - mRNA",4.35885085259771,0.321401118588137
"OAS1 - mRNA",5.73271040752407,0.305487721143872
"HLA-DQB1 - mRNA",4.16562793020852,0.070054430157977
"ROBO4 - mRNA",4.98802945262162,0.625957735883066
"NFKB1 - mRNA",7.61390316179214,0.0277620739071635
"IFI27 - mRNA",9.06733259230369,0.431415878586401
"HLA-DMB - mRNA",6.99343594320379,0.241592928266259
"CDKN1C - mRNA",5.75771122072348,0.24601446409949
"CEP55 - mRNA",5.22453247605432,0.214381923820974
"ARG1 - mRNA",4.674916020082,0.46513190346869
"PLOD2 - mRNA",6.29132207986687,0.521537152688707
"LAIR1 - mRNA",4.37391536371483,0.292452492674447
"SHC2 - mRNA",4.12648631265221,0.1004666282057
"STAT3 - mRNA",7.93381172485765,0.287627205560061
"CD45RO - mRNA",5.43382020009102,0.264643693577826
"CD2 - mRNA",4.56224060127164,0.286022147657075
"IL7R - mRNA",5.84711427377311,0.463446341764785
"FLNB - mRNA",7.8084664921975,0.872576946016954
"PSMB5 - mRNA",8.46295293248214,0.0342072470432247
"SLC1A5 - mRNA",8.50179799646792,0.0278452056020702
"RICTOR - mRNA",8.10089903924669,0.0426777920454229
"ZAP70 - mRNA",4.82475074461273,0.47310581816021
"TNFAIP6 - mRNA",5.20369415695362,0.555187463143138
"BTLA - mRNA",4.69873216186505,0.535107298888478
"RELA - mRNA",7.44085913661225,0.0390097008348931
"MMP7 - mRNA",5.67579559973467,1.01976161459128
"TCF3 - mRNA",6.95115109265539,0.0627567146844087
"IRF8 - mRNA",5.01185198672936,0.330101668788422
"NOS2 - mRNA",4.61799110749393,0.539723621720637
"A2M - mRNA",9.77094293354376,0.581246685576893
"CCL20 - mRNA",5.13745944777806,0.423313380908128
"MKI67 - mRNA",5.98755512613429,0.200990682866822
"IFNGR1 - mRNA",7.02473324987563,0.0552610525192948
"INHBA - mRNA",4.14779451770963,0.0842173943022716
"WNT5B - mRNA",5.05658727130738,0.68015378861688
"CXCL5 - mRNA",5.07832582946608,0.693273907238116
"SOX10 - mRNA",9.06613750472574,0.0755297301548304
"EGR1 - mRNA",7.99172445851241,1.14975495288426
"STAT4 - mRNA",5.3563556860435,0.482042191617969
"IFIT3 - mRNA",6.35629032982251,0.289140276415243
"GMIP - mRNA",4.05622506381391,0.0442262648824405
"ARNT2 - mRNA",7.25152460398745,0.131536130938302
"UBE2C - mRNA",6.07427295717564,0.566998877870887
"CHUK - mRNA",6.69879634312569,0.0528222068653494
"GHR - mRNA",5.57355514801517,0.516320306590387
"TPI1 - mRNA",9.68633256717932,0.150174040201662
"HAVCR2 - mRNA",5.48760166465181,0.246962738661206
"GOT2 - mRNA",8.7853598036772,0.0598414351427467
"PIK3CA - mRNA",6.8888676890308,0.0370167324007629
"TNFSF9 - mRNA",4.77233177808087,0.42697471603231
"IDO1 - mRNA",4.57045744235879,0.383609490201347
"APOE - mRNA",8.89171036541489,1.06572540683273
"LILRB2 - mRNA",5.94897323654329,0.363409065278513
"PARP4 - mRNA",8.18203690880759,0.0896285502625463
"PFKM - mRNA",6.6258908617817,0.0848717476131442
"THY1 - mRNA",4.74769965373059,0.530564215952301
"SAMD9 - mRNA",6.83190004329208,0.0783197487666565
"TGFB1 - mRNA",6.46404613581519,0.154050919562751
"CD8A - mRNA",5.77592617727111,0.219085200712092
"SELE - mRNA",5.67837483414427,0.921425031019671
"CDKN2B - mRNA",6.71558513852288,0.177887571703804
"CD5 - mRNA",4.82622485656511,0.391992826851834
"HLA-A - mRNA",10.7046549165362,0.784465285065355
"FZD8 - mRNA",5.63319764619678,0.343546355211941
"BCL2L1 - mRNA",6.50454355428845,0.0679859221268547
"TNFRSF9 - mRNA",5.06741828066666,0.478141223855547
"XCL1/2 - mRNA",5.97080126105557,0.184148327066972
"MAGEA4 - mRNA",5.46541415913373,0.835849673506383
"PMS2 - mRNA",6.75567945446681,0.0745276651957813
"KLRD1 - mRNA",4.4975630319228,0.328082058403006
"NFATC2 - mRNA",7.2522699157997,0.562161339477521
"VEGFB - mRNA",6.88762416245945,0.119633279286405
"CDC20 - mRNA",5.86041888882172,0.17426616764245
"OTOA - mRNA",4.5035220363668,0.255904211786078
"TPSAB1/B2 - mRNA",5.5710439975336,0.688628210754025
"P4HA1 - mRNA",6.6957225554936,0.457170616791194
"P2RY13 - mRNA",4.42534043135335,0.35053392913151
"EXO1 - mRNA",6.68316902082475,0.117234404339885
"CD70 - mRNA",5.28371799550168,0.532342566694333
"DDB2 - mRNA",7.33629498470208,0.283641376583582
"NDUFA4L2 - mRNA",5.68787915620449,0.350661347598403
"IFITM1 - mRNA",8.10802910380337,0.888094225706193
"IFNAR1 - mRNA",6.85491625334739,0.0814044044876892
"TREM1 - mRNA",4.71613156431696,0.352363115660088
"CXCL13 - mRNA",5.23952519202368,0.689850876095023
"TWIST2 - mRNA",4.09388797615009,0.0643740085432368
"HLA-DRB1 - mRNA",7.03773411125967,0.240903248748247
"FGFR1 - mRNA",5.33166814864384,0.266972732148249
"TBXAS1 - mRNA",5.64297550842394,0.189160560285858
"NCR1 - mRNA",5.03793607530396,0.636113491774239
"SOX11 - mRNA",5.29388152700457,0.192743367540687
"TLR2 - mRNA",6.35948329540193,0.0373501517255696
"TWF1 - mRNA",8.38650438359968,0.112371005971645
"CCL5 - mRNA",6.02081899308488,0.179043662566961
"ITGAL - mRNA",5.26427926634963,0.524453849436459
"MYCT1 - mRNA",4.52378605635278,0.529768323941965
"CD96 - mRNA",6.1827440078837,0.0801473374647902
"PROM1 - mRNA",6.55923762433394,0.469225131424502
"OASL - mRNA",5.41258305205153,0.34763767891635
"IFNG - mRNA",4.61857479048423,0.500614478445414
"BATF3 - mRNA",5.39139330797099,0.497872474683473
"EZH2 - mRNA",6.86750376983814,0.0264650580352271
"IRF5 - mRNA",4.94178977672395,0.668673763677466
"PCK2 - mRNA",6.53973561588086,0.132304927230307
"EPCAM - mRNA",4.56113322590611,0.196427230029132
"CD19 - mRNA",5.13051152915147,0.680920696679725
"GBP4 - mRNA",5.66112837125505,1.56581631439175
"MSH6 - mRNA",6.42463857401505,0.0870223469844872
"TNFRSF11B - mRNA",5.62432625562448,0.953259385451983
"NOTCH1 - mRNA",5.26384860925383,0.408544001603883
"CASP9 - mRNA",5.45651918778753,0.397946907753098
"RAD51C - mRNA",5.50512453205616,0.594962919381409
"HLA-DMA - mRNA",7.46062879546969,0.064992360822037
"SFRP1 - mRNA",7.76292187940942,0.297476385867154
"MAGEA1 - mRNA",6.32627328759767,0.397699133906002
"ENTPD1 - mRNA",5.97087089426965,0.198168036952297
"ROCK1 - mRNA",6.92414225129808,0.117195697151426
"FCGR2A - mRNA",5.94813602922342,0.224243422285588
"NGFR - mRNA",6.16422627089771,0.149809677053536
"ALDOC - mRNA",6.75109800817156,0.219596154925317
"CCNE1 - mRNA",6.30660208846357,0.126271851570919
"ITGAX - mRNA",5.78198311471467,0.312605588808147
"BLM - mRNA",6.26418133307796,0.100652358028411
"MLANA - mRNA",9.24163629773683,0.757732263082174
"FCGR1A - mRNA",5.08645699344152,0.315061742895389
"CD47 - mRNA",7.82130062924718,0.246220779572667
"CSF2 - mRNA",4.92342200748027,0.506071092667818
"CDH5 - mRNA",5.17512275263446,0.598450899520974
"SLC7A5 - mRNA",7.82700562861411,0.0646091249437667
"GIMAP4 - mRNA",6.10155772377872,0.245055853127138
"HIF1A - mRNA",8.77307878137494,0.112305124832154
"CDK2 - mRNA",8.39938203328542,0.363502914661376
"PDCD1 - mRNA",5.09125698867027,0.607814957169888
"ATF3 - mRNA",8.49678700250401,0.813694455318856
"TIE1 - mRNA",5.38209559854717,0.39671046655413
"CD44 - mRNA",9.37850670767324,0.212055378471598
"ALDOA - mRNA",10.3793638346928,0.286415414398797
"FAS - mRNA",4.8562123938173,0.501523178855082
"MRE11 - mRNA",7.12941898375181,0.133942716705567
"IL10 - mRNA",5.01274113539039,0.395726469514403
"BMP2 - mRNA",5.72038261656754,0.35856135405054
"BAX - mRNA",8.19405418779054,0.14051385833633
"EIF5AL1 - mRNA",5.4213285370476,0.979941397931437
"KIT - mRNA",5.17795750636293,0.847107919660755
"CDK6 - mRNA",7.25936547856407,0.102668941438002
"SPIB - mRNA",5.11316432165176,0.307390791291044
"PFKFB3 - mRNA",5.69604308751694,0.161661018952108
"CXCL12 - mRNA",4.32361338258271,0.190846452963932
"CSF3 - mRNA",4.11091236591976,0.0653755128362766
"KIR2DL3 - mRNA",6.7587881916764,1.17535770690667
"CD40 - mRNA",5.11557082362238,0.411551667826885
"IRF1 - mRNA",7.38416251313603,0.490123290802479
"MGMT - mRNA",5.1188527436214,0.499547078115249
"GLUD1 - mRNA",7.98731561828365,0.0234688985141667
"IFI35 - mRNA",5.86840135747452,0.270658680884209
"PF4 - mRNA",5.39437165671512,0.680146288961122
"GPSM3 - mRNA",7.68164776191461,0.109279443031681
"SLC2A1 - mRNA",6.16239487418932,0.101802297408029
"IL2 - mRNA",5.62923841067047,0.585399183061449
"SNAI1 - mRNA",6.87463325406665,0.248680445930601
"CTNNB1 - mRNA",11.1562638543608,0.127279773487895
"NOTCH2 - mRNA",7.67951920148507,0.0846297987207204
"NFKB2 - mRNA",6.11175262467529,0.300269505170061
"IL33 - mRNA",6.39254928000853,0.205102528153358
"TREM2 - mRNA",6.06387890168217,0.713068053584353
"LAMC2 - mRNA",4.71883900229336,0.590793644506224
