ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),1/10,171/9771,0.161917934763353,0.207576965385276,0.155645309301144,12043,1,DOWNREGULATED,CD8_EM,0307
mmu04217,Necroptosis - Mus musculus (house mouse),1/10,177/9771,0.167143683436845,0.207576965385276,0.155645309301144,12043,1,DOWNREGULATED,CD8_EM,0307
mmu04514,Cell adhesion molecules - Mus musculus (house mouse),1/10,179/9771,0.16887907145079,0.207576965385276,0.155645309301144,18566,1,DOWNREGULATED,CD8_EM,0307
mmu05152,Tuberculosis - Mus musculus (house mouse),1/10,180/9771,0.169745544478885,0.207576965385276,0.155645309301144,12043,1,DOWNREGULATED,CD8_EM,0307
mmu04360,Axon guidance - Mus musculus (house mouse),1/10,181/9771,0.170611204426254,0.207576965385276,0.155645309301144,12767,1,DOWNREGULATED,CD8_EM,0307
mmu04510,Focal adhesion - Mus musculus (house mouse),1/10,202/9771,0.188603438521891,0.225705754296689,0.169238633358729,12043,1,DOWNREGULATED,CD8_EM,0307
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),1/10,216/9771,0.200402299346648,0.235957546004924,0.176925629304341,12043,1,DOWNREGULATED,CD8_EM,0307
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),1/10,228/9771,0.210392459089016,0.243748667406408,0.182767566043738,12043,1,DOWNREGULATED,CD8_EM,0307
mmu04810,Regulation of actin cytoskeleton - Mus musculus (house mouse),1/10,232/9771,0.213697461835755,0.243748667406408,0.182767566043738,12767,1,DOWNREGULATED,CD8_EM,0307
mmu04020,Calcium signaling pathway - Mus musculus (house mouse),1/10,254/9771,0.231653453474425,0.256222759145955,0.192120886454068,12767,1,DOWNREGULATED,CD8_EM,0307
mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),1/10,254/9771,0.231653453474425,0.256222759145955,0.192120886454068,12767,1,DOWNREGULATED,CD8_EM,0307
mmu03010,Ribosome - Mus musculus (house mouse),1/10,265/9771,0.240492315605302,0.262028940883389,0.196474476221142,20090,1,DOWNREGULATED,CD8_EM,0307
mmu04144,Endocytosis - Mus musculus (house mouse),1/10,270/9771,0.244479642474972,0.262456086774602,0.196794758648584,12767,1,DOWNREGULATED,CD8_EM,0307
mmu05171,Coronavirus disease - COVID-19 - Mus musculus (house mouse),71/234,334/9771,5.18818610115962e-49,1.25035285037947e-46,8.30109776185539e-47,22121/269261/268449/20044/20054/19899/76846/319195/20104/67115/75617/76808/19942/20084/20042/67097/19921/100503670/19951/27207/19941/20055/26451/270106/67891/16785/68052/20068/67025/27050/56040/68193/66480/78294/20103/65019/19896/11837/16451/27367/16898/19944/19989/20005/26961/19933/14109/66475/68436/267019/18751/20115/66483/27176/20091/19934/20085/19946/20102/16476/67427/110954/20088/19943/67186/18707/19988/18750/22031/14281/20846,71,UPREGULATED,CD8_Naive,0307
mmu03010,Ribosome - Mus musculus (house mouse),63/234,265/9771,2.05625304816006e-46,2.47778492303287e-44,1.64500243852805e-44,22121/269261/268449/20044/20054/19899/76846/319195/20104/67115/75617/76808/19942/20084/20042/67097/19921/100503670/19951/27207/19941/20055/26451/270106/67891/16785/68052/20068/67025/27050/56040/68193/66480/78294/20103/65019/19896/11837/27367/16898/19944/19989/20005/26961/19933/14109/66475/68436/267019/20115/66483/27176/20091/19934/20085/19946/20102/67427/110954/20088/19943/67186/19988,63,UPREGULATED,CD8_Naive,0307
mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),17/234,122/9771,4.31588067026136e-09,3.46709080510996e-07,2.30180302413939e-07,17444/12526/12500/12525/18761/12503/14360/16818/19264/16476/16428/12502/18707/108723/19055/14281/208650,17,UPREGULATED,CD8_Naive,0307
mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse),17/234,223/9771,2.45637065225024e-05,0.000621086704266538,0.00041233972067488,15018/78294/16451/16842/22187/16476/21414/22190/14972/18707/16439/12914/19055/22031/14702/14281/20846,17,UPREGULATED,CD8_Naive,0307
mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (house mouse),15/234,241/9771,0.000675588499107175,0.00814084141424145,0.0054047079928574,12500/12503/15018/18751/12010/16476/12502/14972/19354/18707/16439/18750/19055/14702/14281,15,UPREGULATED,CD8_Naive,0307
mmu05166,Human T-cell leukemia virus 1 infection - Mus musculus (house mouse),15/234,247/9771,0.000869980239416912,0.00998405893807028,0.0066284208717479,12445/12500/15018/16451/16818/12010/16476/11513/12502/14972/18707/21813/12914/19055/14281,15,UPREGULATED,CD8_Naive,0307
mmu04010,MAPK signaling pathway - Mus musculus (house mouse),15/234,299/9771,0.00550063965283079,0.0339911322136467,0.0225667267808443,15511/18751/26921/16476/193740/66922/19354/215449/58231/21813/18750/16478/19055/110651/14281,15,UPREGULATED,CD8_Naive,0307
mmu04380,Osteoclast differentiation - Mus musculus (house mouse),14/234,136/9771,4.40528354868993e-06,0.000212334667046855,0.000140969073558078,16451/14360/16818/14282/16476/18707/16439/12326/21813/13057/16478/19055/14281/20846,14,UPREGULATED,CD8_Naive,0307
mmu05162,Measles - Mus musculus (house mouse),14/234,145/9771,9.33106959153375e-06,0.000281098471444954,0.000186621391830675,14694/12445/12500/16451/15511/16476/68135/193740/12502/18707/22031/14281/208650/20846,14,UPREGULATED,CD8_Naive,0307
mmu04024,cAMP signaling pathway - Mus musculus (house mouse),14/234,224/9771,0.000975796282590674,0.0105513387766394,0.00700503819195975,18576/17931/16476/11513/66922/11933/19354/18707/12326/215449/56508/12914/14281/108058,14,UPREGULATED,CD8_Naive,0307
mmu05132,Salmonella infection - Mus musculus (house mouse),14/234,252/9771,0.00294771831120846,0.023680003766708,0.0157211643264451,27050/140580/16842/74734/19264/16476/21414/19157/74117/15519/18707/20336/20194/14281,14,UPREGULATED,CD8_Naive,0307
mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),14/234,254/9771,0.00316623640319298,0.0241043329180983,0.0160028766261234,15018/16451/75547/18751/12010/20304/11513/14972/19354/18707/16439/18750/19055/14702,14,UPREGULATED,CD8_Naive,0307
mmu04144,Endocytosis - Mus musculus (house mouse),14/234,270/9771,0.0054368642248451,0.0339911322136467,0.0225667267808443,58194/15018/15511/19157/193740/74117/14972/21813/13196/12402/208650/19325/212285/11843,14,UPREGULATED,CD8_Naive,0307
mmu05020,Prion disease - Mus musculus (house mouse),14/234,273/9771,0.00598161976944296,0.035160252791116,0.0233429064173384,20463/66576/14360/15511/12857/193740/20304/19354/71679/11949/18707/16439/13057/19055,14,UPREGULATED,CD8_Naive,0307
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),13/234,88/9771,1.49399211984588e-07,9.00130252207143e-06,5.97596847938352e-06,270118/12500/18761/12503/16451/16818/16476/12502/12399/20849/19055/14281/20846,13,UPREGULATED,CD8_Naive,0307
mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),13/234,217/9771,0.00214729686322404,0.017844777380586,0.011847155107443,15511/16476/193740/20304/15519/18707/215449/13057/18750/19055/22031/14281/108058,13,UPREGULATED,CD8_Naive,0307
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),13/234,228/9771,0.00330059330413794,0.0241043329180983,0.0160028766261234,12445/12500/12503/15018/16451/12010/16476/12502/14972/18707/12399/22031/20846,13,UPREGULATED,CD8_Naive,0307
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),12/234,105/9771,7.3244340942647e-06,0.000255281540581722,0.000169481520718156,12500/18761/12503/16451/16818/16476/12502/15519/21813/19055/14281/20846,12,UPREGULATED,CD8_Naive,0307
mmu04670,Leukocyte transendothelial migration - Mus musculus (house mouse),12/234,119/9771,2.65000487073447e-05,0.000621086704266538,0.00041233972067488,74734/18751/109711/16428/19354/21838/18707/215449/56508/13057/18750/18613,12,UPREGULATED,CD8_Naive,0307
mmu05135,Yersinia infection - Mus musculus (house mouse),12/234,136/9771,9.89892639106041e-05,0.00183510866172735,0.00121832940197667,12526/12525/140580/16818/23880/16476/74117/19354/18707/242687/110651/14281,12,UPREGULATED,CD8_Naive,0307
mmu04310,Wnt signaling pathway - Mus musculus (house mouse),12/234,175/9771,0.00100697424009421,0.0105513387766394,0.00700503819195975,12445/16842/18751/16476/68339/21414/19354/12914/18750/19055/407821/108058,12,UPREGULATED,CD8_Naive,0307
mmu05415,Diabetic cardiomyopathy - Mus musculus (house mouse),12/234,217/9771,0.00596456495408718,0.035160252791116,0.0233429064173384,20463/66576/12857/18751/19354/71679/11949/18707/21813/13057/18750/108058,12,UPREGULATED,CD8_Naive,0307
mmu04810,Regulation of actin cytoskeleton - Mus musculus (house mouse),12/234,232/9771,0.00993294616737222,0.0483848753892281,0.0321227388476203,19241/17931/109711/74117/17886/66922/19354/18707/237860/544963/242687/66214,12,UPREGULATED,CD8_Naive,0307
mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),11/234,88/9771,7.41481653141932e-06,0.000255281540581722,0.000169481520718156,12500/18761/12503/16451/16818/16476/12502/18707/19055/14281/20846,11,UPREGULATED,CD8_Naive,0307
mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (house mouse),11/234,122/9771,0.000159161831079784,0.00273985723501628,0.00181899235519753,12503/14360/16818/18751/16643/14972/19354/18707/23900/18750/19055,11,UPREGULATED,CD8_Naive,0307
mmu04921,Oxytocin signaling pathway - Mus musculus (house mouse),11/234,153/9771,0.00110572420720751,0.0111033139140421,0.00737149471471672,13629/18751/17931/16476/11513/16439/12326/18750/19055/14281/108058,11,UPREGULATED,CD8_Naive,0307
mmu05161,Hepatitis B - Mus musculus (house mouse),11/234,164/9771,0.00193476879137174,0.0172696029155774,0.0114652965414622,16451/18751/16476/18707/21813/20849/12914/18750/22031/14281/20846,11,UPREGULATED,CD8_Naive,0307
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),11/234,193/9771,0.00668960266345555,0.0374928893463439,0.0248915447942532,94176/140580/18751/20304/11513/16428/19354/18707/215449/14702/20846,11,UPREGULATED,CD8_Naive,0307
mmu04015,Rap1 signaling pathway - Mus musculus (house mouse),11/234,214/9771,0.0138879915785659,0.0587194029900768,0.0389838360100095,78473/18751/192786/23880/14026/11513/19354/18707/215449/56508/18750,11,UPREGULATED,CD8_Naive,0307
mmu05202,Transcriptional misregulation in cancer - Mus musculus (house mouse),11/234,226/9771,0.020040167003202,0.0778980685124464,0.0517165600082632,58208/108829/56458/21417/15078/70122/21813/14247/22289/233908/80859,11,UPREGULATED,CD8_Naive,0307
mmu04520,Adherens junction - Mus musculus (house mouse),10/234,92/9771,6.61259423866134e-05,0.00132802934293115,0.000881679231821511,14360/16842/216527/109711/21414/19354/215449/21813/12914/242687,10,UPREGULATED,CD8_Naive,0307
mmu04725,Cholinergic synapse - Mus musculus (house mouse),10/234,113/9771,0.000367434536356684,0.00491954018122005,0.00326608476761497,14360/18751/11513/18707/16439/12326/18750/14702/14281/108058,10,UPREGULATED,CD8_Naive,0307
