ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
mmu05412,Arrhythmogenic right ventricular cardiomyopathy - Mus musculus (house mouse),3/38,86/9771,0.00444690191325369,0.0618402164444041,0.0521683050258878,11465/109700/16842,3,UPREGULATED,CD8_EM,0019
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),3/38,88/9771,0.00474290477005446,0.0618402164444041,0.0521683050258878,16184/17132/15978,3,UPREGULATED,CD8_EM,0019
mmu04520,Adherens junction - Mus musculus (house mouse),3/38,92/9771,0.00537011539689923,0.0618402164444041,0.0521683050258878,11465/16842/19271,3,UPREGULATED,CD8_EM,0019
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),3/38,94/9771,0.00570158023955499,0.0618402164444041,0.0521683050258878,12526/16184/109700,3,UPREGULATED,CD8_EM,0019
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),3/38,105/9771,0.00774340482000961,0.0779871485443825,0.0657898304256456,16184/15978/12394,3,UPREGULATED,CD8_EM,0019
mmu05135,Yersinia infection - Mus musculus (house mouse),3/38,136/9771,0.0155983350074704,0.129374425650196,0.109140052993446,12526/11465/66824,3,UPREGULATED,CD8_EM,0019
mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),3/38,148/9771,0.0195084069740991,0.144772914913051,0.122130193245052,11465/15978/18613,3,UPREGULATED,CD8_EM,0019
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),2/38,36/9771,0.0085371234535289,0.0802489604631717,0.0676978912455275,12526/54167,2,UPREGULATED,CD8_EM,0019
mmu04672,Intestinal immune network for IgA production - Mus musculus (house mouse),2/38,43/9771,0.012029461741352,0.106009631595665,0.0894295511034722,54167/12487,2,UPREGULATED,CD8_EM,0019
mmu05330,Allograft rejection - Mus musculus (house mouse),2/38,60/9771,0.0226246867980002,0.151908611358001,0.128149855046317,15978/12487,2,UPREGULATED,CD8_EM,0019
mmu05332,Graft-versus-host disease - Mus musculus (house mouse),2/38,60/9771,0.0226246867980002,0.151908611358001,0.128149855046317,15978/12487,2,UPREGULATED,CD8_EM,0019
mmu03250,Viral life cycle - HIV-1 - Mus musculus (house mouse),2/38,63/9771,0.0247828870256584,0.158835775937174,0.133993599708105,20922/56045,2,UPREGULATED,CD8_EM,0019
mmu04940,Type I diabetes mellitus - Mus musculus (house mouse),2/38,67/9771,0.0277862033857921,0.1703415077129,0.143699816137048,15978/12487,2,UPREGULATED,CD8_EM,0019
mmu05221,Acute myeloid leukemia - Mus musculus (house mouse),2/38,70/9771,0.0301303022656622,0.177015525810766,0.149330006842975,12394/16842,2,UPREGULATED,CD8_EM,0019
mmu05320,Autoimmune thyroid disease - Mus musculus (house mouse),2/38,76/9771,0.0350453298981818,0.197655660625745,0.166741990673454,12477/12487,2,UPREGULATED,CD8_EM,0019
mmu04612,Antigen processing and presentation - Mus musculus (house mouse),2/38,87/9771,0.0447967020841752,0.230274078204024,0.194258834169875,12526/15978,2,UPREGULATED,CD8_EM,0019
mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),2/38,88/9771,0.0457281857426431,0.230274078204024,0.194258834169875,15978/12487,2,UPREGULATED,CD8_EM,0019
mmu04141,Protein processing in endoplasmic reticulum - Mus musculus (house mouse),3/10,175/9771,0.000617752935168829,0.0438959768598114,0.0328307860170334,12043/14828/22027,3,DOWNREGULATED,CD8_EM,0019
mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),3/10,217/9771,0.00115515728578451,0.0438959768598114,0.0328307860170334,12043/14828/22027,3,DOWNREGULATED,CD8_EM,0019
mmu04918,Thyroid hormone synthesis - Mus musculus (house mouse),2/10,74/9771,0.00244823298481753,0.0620219022820441,0.0463875723439111,14828/22027,2,DOWNREGULATED,CD8_EM,0019
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),2/10,95/9771,0.00400097669683277,0.0672367433837653,0.0502878690127884,16963/12767,2,DOWNREGULATED,CD8_EM,0019
mmu05215,Prostate cancer - Mus musculus (house mouse),2/10,100/9771,0.00442346995945824,0.0672367433837653,0.0502878690127884,12043/22027,2,DOWNREGULATED,CD8_EM,0019
mmu04915,Estrogen signaling pathway - Mus musculus (house mouse),2/10,134/9771,0.00781652902983848,0.0968243284583377,0.0724170877666237,12043/22027,2,DOWNREGULATED,CD8_EM,0019
mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),2/10,148/9771,0.00946919338022103,0.0968243284583377,0.0724170877666237,12043/22027,2,DOWNREGULATED,CD8_EM,0019
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),2/10,193/9771,0.0157364915705087,0.115762212316392,0.0865811560261102,16963/12767,2,DOWNREGULATED,CD8_EM,0019
mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),2/10,228/9771,0.0215624618919271,0.117053364556176,0.0875468377566966,12043/22027,2,DOWNREGULATED,CD8_EM,0019
mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (house mouse),2/10,241/9771,0.0239264584559249,0.117598603646795,0.0879546343064669,12767/12043,2,DOWNREGULATED,CD8_EM,0019
mmu05132,Salmonella infection - Mus musculus (house mouse),2/10,252/9771,0.0260082891647628,0.117598603646795,0.0879546343064669,12043/22027,2,DOWNREGULATED,CD8_EM,0019
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),2/10,294/9771,0.0346159500195288,0.138463800078115,0.103560182883909,16963/12767,2,DOWNREGULATED,CD8_EM,0019
mmu04151,PI3K-Akt signaling pathway - Mus musculus (house mouse),2/10,367/9771,0.0518640958867295,0.160503412580694,0.120044103592209,12043/22027,2,DOWNREGULATED,CD8_EM,0019
mmu05014,Amyotrophic lateral sclerosis - Mus musculus (house mouse),2/10,375/9771,0.0539165374344499,0.160503412580694,0.120044103592209,12043/14828,2,DOWNREGULATED,CD8_EM,0019
mmu05022,Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse),2/10,481/9771,0.0837575234834532,0.170877645179358,0.12780322492639,12043/14828,2,DOWNREGULATED,CD8_EM,0019
mmu03260,Virion - Human immunodeficiency virus - Mus musculus (house mouse),1/10,10/9771,0.0101920345745619,0.0968243284583377,0.0724170877666237,12767,1,DOWNREGULATED,CD8_EM,0019
mmu00604,Glycosphingolipid biosynthesis - ganglio series - Mus musculus (house mouse),1/10,15/9771,0.0152529094634832,0.115762212316392,0.0865811560261102,15212,1,DOWNREGULATED,CD8_EM,0019
mmu00603,Glycosphingolipid biosynthesis - globo and isoglobo series - Mus musculus (house mouse),1/10,17/9771,0.0172707299326021,0.115762212316392,0.0865811560261102,15212,1,DOWNREGULATED,CD8_EM,0019
mmu00511,Other glycan degradation - Mus musculus (house mouse),1/10,18/9771,0.0182782440499566,0.115762212316392,0.0865811560261102,15212,1,DOWNREGULATED,CD8_EM,0019
mmu00531,Glycosaminoglycan degradation - Mus musculus (house mouse),1/10,21/9771,0.0212952110904879,0.117053364556176,0.0875468377566966,15212,1,DOWNREGULATED,CD8_EM,0019
mmu00790,Folate biosynthesis - Mus musculus (house mouse),1/10,26/9771,0.0263049508157304,0.117598603646795,0.0879546343064669,268566,1,DOWNREGULATED,CD8_EM,0019
mmu04215,Apoptosis - multiple species - Mus musculus (house mouse),1/10,32/9771,0.0322861666424779,0.13631937026824,0.101956315713088,12043,1,DOWNREGULATED,CD8_EM,0019
mmu03060,Protein export - Mus musculus (house mouse),1/10,42/9771,0.042181412071536,0.149118600146552,0.111529146924014,14828,1,DOWNREGULATED,CD8_EM,0019
mmu00513,Various types of N-glycan biosynthesis - Mus musculus (house mouse),1/10,43/9771,0.0431659105687389,0.149118600146552,0.111529146924014,15212,1,DOWNREGULATED,CD8_EM,0019
mmu04672,Intestinal immune network for IgA production - Mus musculus (house mouse),1/10,43/9771,0.0431659105687389,0.149118600146552,0.111529146924014,12767,1,DOWNREGULATED,CD8_EM,0019
mmu00520,Amino sugar and nucleotide sugar metabolism - Mus musculus (house mouse),1/10,52/9771,0.051985499786988,0.160503412580694,0.120044103592209,15212,1,DOWNREGULATED,CD8_EM,0019
mmu00600,Sphingolipid metabolism - Mus musculus (house mouse),1/10,55/9771,0.0549090621986585,0.160503412580694,0.120044103592209,15212,1,DOWNREGULATED,CD8_EM,0019
mmu04340,Hedgehog signaling pathway - Mus musculus (house mouse),1/10,58/9771,0.0578245077839975,0.162765281169771,0.121735805861047,12043,1,DOWNREGULATED,CD8_EM,0019
mmu03250,Viral life cycle - HIV-1 - Mus musculus (house mouse),1/10,63/9771,0.0626656007707137,0.17009234494908,0.127215881263855,12767,1,DOWNREGULATED,CD8_EM,0019
mmu00970,Aminoacyl-tRNA biosynthesis - Mus musculus (house mouse),1/10,66/9771,0.0655594993289615,0.170877645179358,0.12780322492639,102436,1,DOWNREGULATED,CD8_EM,0019
mmu04115,p53 signaling pathway - Mus musculus (house mouse),1/10,75/9771,0.0741930130733273,0.170877645179358,0.12780322492639,12043,1,DOWNREGULATED,CD8_EM,0019
mmu01521,EGFR tyrosine kinase inhibitor resistance - Mus musculus (house mouse),1/10,80/9771,0.078958326225952,0.170877645179358,0.12780322492639,12043,1,DOWNREGULATED,CD8_EM,0019
mmu01524,Platinum drug resistance - Mus musculus (house mouse),1/10,81/9771,0.0799087355477703,0.170877645179358,0.12780322492639,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),1/10,84/9771,0.0827546700294163,0.170877645179358,0.12780322492639,14728,1,DOWNREGULATED,CD8_EM,0019
mmu04612,Antigen processing and presentation - Mus musculus (house mouse),1/10,87/9771,0.0855926795746978,0.170877645179358,0.12780322492639,14828,1,DOWNREGULATED,CD8_EM,0019
mmu05210,Colorectal cancer - Mus musculus (house mouse),1/10,88/9771,0.086536925052213,0.170877645179358,0.12780322492639,12043,1,DOWNREGULATED,CD8_EM,0019
mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),1/10,88/9771,0.086536925052213,0.170877645179358,0.12780322492639,18566,1,DOWNREGULATED,CD8_EM,0019
mmu04727,GABAergic synapse - Mus musculus (house mouse),1/10,90/9771,0.0884227838058552,0.170877645179358,0.12780322492639,268566,1,DOWNREGULATED,CD8_EM,0019
mmu01522,Endocrine resistance - Mus musculus (house mouse),1/10,93/9771,0.0912450023026028,0.170877645179358,0.12780322492639,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),1/10,93/9771,0.0912450023026028,0.170877645179358,0.12780322492639,22027,1,DOWNREGULATED,CD8_EM,0019
mmu05222,Small cell lung cancer - Mus musculus (house mouse),1/10,94/9771,0.0921839927941274,0.170877645179358,0.12780322492639,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04933,AGE-RAGE signaling pathway in diabetic complications - Mus musculus (house mouse),1/10,101/9771,0.0987325142600984,0.178658835327797,0.133622951630208,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04064,NF-kappa B signaling pathway - Mus musculus (house mouse),1/10,107/9771,0.104311661272702,0.179548165515759,0.134288101632285,12043,1,DOWNREGULATED,CD8_EM,0019
mmu05145,Toxoplasmosis - Mus musculus (house mouse),1/10,109/9771,0.106164457676149,0.179548165515759,0.134288101632285,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04725,Cholinergic synapse - Mus musculus (house mouse),1/10,113/9771,0.109859705914763,0.179548165515759,0.134288101632285,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04066,HIF-1 signaling pathway - Mus musculus (house mouse),1/10,116/9771,0.11262211306624,0.179548165515759,0.134288101632285,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04928,Parathyroid hormone synthesis| secretion and action - Mus musculus (house mouse),1/10,116/9771,0.11262211306624,0.179548165515759,0.134288101632285,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04670,Leukocyte transendothelial migration - Mus musculus (house mouse),1/10,119/9771,0.115376802404578,0.179548165515759,0.134288101632285,12767,1,DOWNREGULATED,CD8_EM,0019
mmu04722,Neurotrophin signaling pathway - Mus musculus (house mouse),1/10,121/9771,0.117208983759218,0.179548165515759,0.134288101632285,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),1/10,122/9771,0.118123793102473,0.179548165515759,0.134288101632285,18566,1,DOWNREGULATED,CD8_EM,0019
mmu04071,Sphingolipid signaling pathway - Mus musculus (house mouse),1/10,126/9771,0.121774504763366,0.181467889451291,0.135723906237807,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04142,Lysosome - Mus musculus (house mouse),1/10,135/9771,0.129938923249606,0.184147790145085,0.137728264097432,15212,1,DOWNREGULATED,CD8_EM,0019
mmu04210,Apoptosis - Mus musculus (house mouse),1/10,135/9771,0.129938923249606,0.184147790145085,0.137728264097432,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04380,Osteoclast differentiation - Mus musculus (house mouse),1/10,136/9771,0.13084185089256,0.184147790145085,0.137728264097432,14728,1,DOWNREGULATED,CD8_EM,0019
mmu05162,Measles - Mus musculus (house mouse),1/10,145/9771,0.138930329730268,0.19197645562728,0.143583498668603,12043,1,DOWNREGULATED,CD8_EM,0019
mmu05226,Gastric cancer - Mus musculus (house mouse),1/10,150/9771,0.143394596799937,0.193565950856991,0.144772317815478,12043,1,DOWNREGULATED,CD8_EM,0019
mmu01240,Biosynthesis of cofactors - Mus musculus (house mouse),1/10,152/9771,0.145174463142743,0.193565950856991,0.144772317815478,268566,1,DOWNREGULATED,CD8_EM,0019
mmu04261,Adrenergic signaling in cardiomyocytes - Mus musculus (house mouse),1/10,156/9771,0.148724214066729,0.194880004639162,0.145755128123473,12043,1,DOWNREGULATED,CD8_EM,0019
mmu05161,Hepatitis B - Mus musculus (house mouse),1/10,164/9771,0.155783943597182,0.199483869790697,0.149198462170327,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04140,Autophagy - animal - Mus musculus (house mouse),1/10,167/9771,0.158417727248045,0.199483869790697,0.149198462170327,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),1/10,171/9771,0.161917934763353,0.199483869790697,0.149198462170327,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04217,Necroptosis - Mus musculus (house mouse),1/10,177/9771,0.167143683436845,0.199483869790697,0.149198462170327,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04514,Cell adhesion molecules - Mus musculus (house mouse),1/10,179/9771,0.16887907145079,0.199483869790697,0.149198462170327,18566,1,DOWNREGULATED,CD8_EM,0019
mmu05152,Tuberculosis - Mus musculus (house mouse),1/10,180/9771,0.169745544478885,0.199483869790697,0.149198462170327,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04360,Axon guidance - Mus musculus (house mouse),1/10,181/9771,0.170611204426254,0.199483869790697,0.149198462170327,12767,1,DOWNREGULATED,CD8_EM,0019
mmu04510,Focal adhesion - Mus musculus (house mouse),1/10,202/9771,0.188603438521891,0.217179717085814,0.162433583415982,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),1/10,216/9771,0.200402299346648,0.227322011199183,0.170019232752851,12043,1,DOWNREGULATED,CD8_EM,0019
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),1/10,228/9771,0.210392459089016,0.235144513099488,0.17586985744283,12043,1,DOWNREGULATED,CD8_EM,0019
mmu04810,Regulation of actin cytoskeleton - Mus musculus (house mouse),1/10,232/9771,0.213697461835755,0.235376914485759,0.176043675654169,12767,1,DOWNREGULATED,CD8_EM,0019
mmu04020,Calcium signaling pathway - Mus musculus (house mouse),1/10,254/9771,0.231653453474425,0.247967076958539,0.185460140661511,12767,1,DOWNREGULATED,CD8_EM,0019
mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),1/10,254/9771,0.231653453474425,0.247967076958539,0.185460140661511,12767,1,DOWNREGULATED,CD8_EM,0019
mmu04144,Endocytosis - Mus musculus (house mouse),1/10,270/9771,0.244479642474972,0.254349331920794,0.190233572350732,12767,1,DOWNREGULATED,CD8_EM,0019
mmu05020,Prion disease - Mus musculus (house mouse),1/10,273/9771,0.246862985709364,0.254349331920794,0.190233572350732,14828,1,DOWNREGULATED,CD8_EM,0019
mmu05012,Parkinson disease - Mus musculus (house mouse),1/10,274/9771,0.247655928449194,0.254349331920794,0.190233572350732,14828,1,DOWNREGULATED,CD8_EM,0019
mmu05171,Coronavirus disease - COVID-19 - Mus musculus (house mouse),72/232,334/9771,1.68039196846718e-50,1.97446056294894e-48,1.63617112719173e-48,22121/269261/268449/20044/20054/67115/319195/75617/76846/76808/67097/20104/19951/19899/19942/56040/20084/20055/19921/26451/100503670/18751/68052/16785/19941/20042/270106/20068/67891/65019/27207/19933/67025/27050/20103/26961/78294/19989/66480/14109/16451/267019/20085/11837/66475/19946/19896/68193/27367/20115/20005/68436/20091/20088/16898/20102/110954/19944/67427/19934/19982/67186/19943/19988/18707/66483/27370/66481/67248/57808/16476/22031,72,UPREGULATED,CD8_Naive,0019
mmu03010,Ribosome - Mus musculus (house mouse),67/232,265/9771,1.03291425294259e-51,2.42734849441508e-49,2.01146459783557e-49,22121/269261/268449/20044/20054/67115/319195/75617/76846/76808/67097/20104/19951/19899/19942/56040/20084/20055/19921/26451/100503670/68052/16785/19941/20042/270106/20068/67891/65019/27207/19933/67025/27050/20103/26961/78294/19989/66480/14109/267019/20085/11837/66475/19946/19896/68193/27367/20115/20005/68436/20091/20088/16898/20102/110954/19944/67427/19934/19982/67186/19943/19988/66483/27370/66481/67248/57808,67,UPREGULATED,CD8_Naive,0019
mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),17/232,122/9771,3.78795872089719e-09,2.96723433136947e-07,2.45885039777537e-07,17444/12526/18761/12503/12525/12500/19264/16818/12502/14360/18707/16428/16476/19057/19419/108723/19055,17,UPREGULATED,CD8_Naive,0019
mmu05166,Human T-cell leukemia virus 1 infection - Mus musculus (house mouse),14/232,247/9771,0.00226851472167334,0.0333188099745772,0.0276102120729979,12445/12500/15018/16451/11513/16818/14972/12502/18707/21813/12914/16476/19057/19055,14,UPREGULATED,CD8_Naive,0019
mmu04310,Wnt signaling pathway - Mus musculus (house mouse),13/232,175/9771,0.000266690764378898,0.00696359218100456,0.00577050191930949,12445/16842/18751/21414/19354/68339/18099/12914/407821/16476/19057/19055/21372,13,UPREGULATED,CD8_Naive,0019
mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse),13/232,223/9771,0.0025298863803869,0.0349719587877012,0.028980122623627,16842/15018/78294/16451/21414/16439/14972/18707/12914/16476/19057/22031/19055,13,UPREGULATED,CD8_Naive,0019
mmu04010,MAPK signaling pathway - Mus musculus (house mouse),13/232,299/9771,0.0260201512187416,0.196899531855469,0.163164225725697,18751/26921/58231/19354/110651/66922/18099/21813/16476/19057/19419/76089/19055,13,UPREGULATED,CD8_Naive,0019
mmu04810,Regulation of actin cytoskeleton - Mus musculus (house mouse),12/232,232/9771,0.00931456028363523,0.0994964393933763,0.0824494570561013,109711/74117/19354/19241/18707/544963/66922/17886/18718/66214/242687/54004,12,UPREGULATED,CD8_Naive,0019
mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (house mouse),12/232,241/9771,0.0123517594036064,0.111640902301827,0.092513177719319,12503/18751/12500/15018/16439/14972/12502/19354/18707/16476/19057/19055,12,UPREGULATED,CD8_Naive,0019
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),11/232,88/9771,6.83190298189378e-06,0.000321099440149008,0.000266084642452705,18761/270118/12503/12500/16451/16818/12502/20849/16476/19057/19055,11,UPREGULATED,CD8_Naive,0019
mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),11/232,88/9771,6.83190298189378e-06,0.000321099440149008,0.000266084642452705,18761/12503/12500/16451/16818/12502/18707/16476/19057/19419/19055,11,UPREGULATED,CD8_Naive,0019
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),11/232,105/9771,3.73176930240314e-05,0.00146160964344123,0.00121118828235891,18761/12503/12500/16451/16818/12502/21813/12394/16476/19057/19055,11,UPREGULATED,CD8_Naive,0019
mmu04380,Osteoclast differentiation - Mus musculus (house mouse),11/232,136/9771,0.00038291133818905,0.00818037858858426,0.00677881316411238,16451/16818/16439/14360/18707/21813/16476/19057/12326/19055/14282,11,UPREGULATED,CD8_Naive,0019
mmu05135,Yersinia infection - Mus musculus (house mouse),11/232,136/9771,0.00038291133818905,0.00818037858858426,0.00677881316411238,12526/12525/140580/23880/16818/74117/19354/110651/18707/16476/242687,11,UPREGULATED,CD8_Naive,0019
mmu04015,Rap1 signaling pathway - Mus musculus (house mouse),11/232,214/9771,0.013094064887543,0.113966861058245,0.094440623945242,78473/14026/18751/56508/23880/192786/54519/11513/19354/18707/76089,11,UPREGULATED,CD8_Naive,0019
mmu05132,Salmonella infection - Mus musculus (house mouse),11/232,252/9771,0.037907374521886,0.22016319899666,0.182442068597457,16842/140580/74734/27050/21414/19264/20336/19157/74117/18707/16476,11,UPREGULATED,CD8_Naive,0019
mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),11/232,254/9771,0.0397763103665707,0.22016319899666,0.182442068597457,18751/15018/75547/16451/11513/16439/14972/19354/18707/19057/19055,11,UPREGULATED,CD8_Naive,0019
mmu04520,Adherens junction - Mus musculus (house mouse),10/232,92/9771,6.15233601724453e-05,0.00206542709150352,0.0017115521250981,16842/216527/21414/109711/14360/19354/18099/21813/12914/242687,10,UPREGULATED,CD8_Naive,0019
mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (house mouse),10/232,122/9771,0.000632721428024247,0.0123907946321415,0.0102678477354812,12503/18751/16818/14972/14360/19354/18707/16643/19057/19055,10,UPREGULATED,CD8_Naive,0019
mmu04218,Cellular senescence - Mus musculus (house mouse),10/232,182/9771,0.011468489812857,0.111640902301827,0.092513177719319,12445/56458/15018/16439/14972/18707/66922/21813/19057/19055,10,UPREGULATED,CD8_Naive,0019
mmu04024,cAMP signaling pathway - Mus musculus (house mouse),10/232,224/9771,0.0409759187134505,0.22016319899666,0.182442068597457,56508/18576/11513/11933/19354/18707/66922/12914/16476/12326,10,UPREGULATED,CD8_Naive,0019
mmu05202,Transcriptional misregulation in cancer - Mus musculus (house mouse),10/232,226/9771,0.0430957751227505,0.22016319899666,0.182442068597457,58208/56458/21417/108829/14247/70122/21813/12394/16599/22289,10,UPREGULATED,CD8_Naive,0019
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),10/232,228/9771,0.0452894033557773,0.221729370595993,0.183739903965324,12445/12503/12500/15018/16451/14972/12502/18707/16476/22031,10,UPREGULATED,CD8_Naive,0019
mmu05203,Viral carcinogenesis - Mus musculus (house mouse),10/232,228/9771,0.0452894033557773,0.221729370595993,0.183739903965324,12445/15018/16451/109711/14972/18707/12914/16476/22031/70315,10,UPREGULATED,CD8_Naive,0019
mmu04670,Leukocyte transendothelial migration - Mus musculus (house mouse),9/232,119/9771,0.00206346825562512,0.0323276693381268,0.0267888861256594,18751/56508/74734/109711/19354/18613/18707/21838/16428,9,UPREGULATED,CD8_Naive,0019
mmu05162,Measles - Mus musculus (house mouse),9/232,145/9771,0.00762219058512487,0.0852959422621116,0.070681967831985,12445/14694/12500/16451/12502/68135/18707/16476/22031,9,UPREGULATED,CD8_Naive,0019
mmu04530,Tight junction - Mus musculus (house mouse),9/232,169/9771,0.0193256718660604,0.151384429617473,0.125447343691971,102098/192786/109711/74117/12394/83814/17886/16476/76089,9,UPREGULATED,CD8_Naive,0019
mmu04070,Phosphatidylinositol signaling system - Mus musculus (house mouse),8/232,96/9771,0.00197053167447257,0.0323276693381268,0.0267888861256594,13139/234515/18751/16439/320404/18707/18718/74302,8,UPREGULATED,CD8_Naive,0019
mmu04068,FoxO signaling pathway - Mus musculus (house mouse),8/232,133/9771,0.0138393512990509,0.116151698402749,0.0962511274558053,56458/16197/16598/58231/18707/18099/21813/12914,8,UPREGULATED,CD8_Naive,0019
mmu04921,Oxytocin signaling pathway - Mus musculus (house mouse),8/232,153/9771,0.0293254621912401,0.196899531855469,0.163164225725697,18751/13629/11513/16439/16476/19057/12326/19055,8,UPREGULATED,CD8_Naive,0019
mmu05161,Hepatitis B - Mus musculus (house mouse),8/232,164/9771,0.0416267609440286,0.22016319899666,0.182442068597457,18751/16451/18707/21813/12914/20849/16476/22031,8,UPREGULATED,CD8_Naive,0019
mmu04720,Long-term potentiation - Mus musculus (house mouse),7/232,67/9771,0.00100648544275044,0.0181941599266425,0.0150769074420106,18751/16439/110651/12914/19057/12326/19055,7,UPREGULATED,CD8_Naive,0019
mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),7/232,84/9771,0.00373287469505129,0.0487347529631697,0.0403849016716076,18751/19354/18707/16476/19057/108723/19055,7,UPREGULATED,CD8_Naive,0019
mmu04666,Fc gamma R-mediated phagocytosis - Mus musculus (house mouse),7/232,94/9771,0.00691526166681547,0.0812543245850818,0.0673328109663612,18751/19264/74117/19354/18707/13196/242687,7,UPREGULATED,CD8_Naive,0019
mmu04611,Platelet activation - Mus musculus (house mouse),7/232,125/9771,0.0292366639981071,0.196899531855469,0.163164225725697,20866/54519/11513/16439/14360/18707/19419,7,UPREGULATED,CD8_Naive,0019
