ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
mmu00970,Aminoacyl-tRNA biosynthesis - Mus musculus (house mouse),1/9,66/9771,0.0591988276040976,0.153220494975311,0.106301300341723,102436,1,DOWNREGULATED,CD8_CM1,0037
mmu01521,EGFR tyrosine kinase inhibitor resistance - Mus musculus (house mouse),1/9,80/9771,0.07134798395143,0.168419993315341,0.116846406845571,12125,1,DOWNREGULATED,CD8_CM1,0037
mmu05210,Colorectal cancer - Mus musculus (house mouse),1/9,88/9771,0.0782275648500831,0.168419993315341,0.116846406845571,12125,1,DOWNREGULATED,CD8_CM1,0037
mmu04727,GABAergic synapse - Mus musculus (house mouse),1/9,90/9771,0.0799403655410217,0.168419993315341,0.116846406845571,268566,1,DOWNREGULATED,CD8_CM1,0037
mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),1/9,93/9771,0.0825042623309559,0.168419993315341,0.116846406845571,21929,1,DOWNREGULATED,CD8_CM1,0037
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),1/9,95/9771,0.0842099966576703,0.168419993315341,0.116846406845571,12767,1,DOWNREGULATED,CD8_CM1,0037
mmu04976,Bile secretion - Mus musculus (house mouse),1/9,101/9771,0.0893102995763467,0.170854486146055,0.118535409048698,18669,1,DOWNREGULATED,CD8_CM1,0037
mmu04064,NF-kappa B signaling pathway - Mus musculus (house mouse),1/9,107/9771,0.0943853378916738,0.173039786134735,0.120051526265725,21929,1,DOWNREGULATED,CD8_CM1,0037
mmu04668,TNF signaling pathway - Mus musculus (house mouse),1/9,118/9771,0.103624320371162,0.179887225438932,0.124802142050934,21929,1,DOWNREGULATED,CD8_CM1,0037
mmu04068,FoxO signaling pathway - Mus musculus (house mouse),1/9,133/9771,0.11608788884614,0.179887225438932,0.124802142050934,12125,1,DOWNREGULATED,CD8_CM1,0037
mmu04142,Lysosome - Mus musculus (house mouse),1/9,135/9771,0.117738004441951,0.179887225438932,0.124802142050934,15212,1,DOWNREGULATED,CD8_CM1,0037
mmu04210,Apoptosis - Mus musculus (house mouse),1/9,135/9771,0.117738004441951,0.179887225438932,0.124802142050934,12125,1,DOWNREGULATED,CD8_CM1,0037
mmu04380,Osteoclast differentiation - Mus musculus (house mouse),1/9,136/9771,0.118562034948387,0.179887225438932,0.124802142050934,14284,1,DOWNREGULATED,CD8_CM1,0037
mmu05162,Measles - Mus musculus (house mouse),1/9,145/9771,0.125947580204522,0.18102398804883,0.125590805105648,21929,1,DOWNREGULATED,CD8_CM1,0037
mmu05226,Gastric cancer - Mus musculus (house mouse),1/9,150/9771,0.130026847062109,0.18102398804883,0.125590805105648,18669,1,DOWNREGULATED,CD8_CM1,0037
mmu01240,Biosynthesis of cofactors - Mus musculus (house mouse),1/9,152/9771,0.131653809490058,0.18102398804883,0.125590805105648,268566,1,DOWNREGULATED,CD8_CM1,0037
mmu04932,Non-alcoholic fatty liver disease - Mus musculus (house mouse),1/9,162/9771,0.13974812344569,0.18633083126092,0.129272586281499,12125,1,DOWNREGULATED,CD8_CM1,0037
mmu04217,Necroptosis - Mus musculus (house mouse),1/9,177/9771,0.151763864132549,0.194785183219169,0.135138045774065,21929,1,DOWNREGULATED,CD8_CM1,0037
mmu04360,Axon guidance - Mus musculus (house mouse),1/9,181/9771,0.154942759378885,0.194785183219169,0.135138045774065,12767,1,DOWNREGULATED,CD8_CM1,0037
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),1/9,193/9771,0.164416004062206,0.200952893853808,0.139417079467953,12767,1,DOWNREGULATED,CD8_CM1,0037
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),1/9,216/9771,0.182309579532996,0.216800581066266,0.150411886385687,21929,1,DOWNREGULATED,CD8_CM1,0037
mmu04810,Regulation of actin cytoskeleton - Mus musculus (house mouse),1/9,232/9771,0.194555574233016,0.225274875427703,0.156291181516827,12767,1,DOWNREGULATED,CD8_CM1,0037
mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (house mouse),1/9,241/9771,0.201372063317974,0.226575937500546,0.157193832237221,12767,1,DOWNREGULATED,CD8_CM1,0037
mmu04020,Calcium signaling pathway - Mus musculus (house mouse),1/9,254/9771,0.211127578125509,0.226575937500546,0.157193832237221,12767,1,DOWNREGULATED,CD8_CM1,0037
