ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
mmu04620,Toll-like receptor signaling pathway - Mus musculus (house mouse),1/11,104/9771,0.111098907831448,0.202866403881529,0.16296747126217,20304,1,UPREGULATED,CD8_EM,0119
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),1/11,105/9771,0.112110381092424,0.202866403881529,0.16296747126217,16184,1,UPREGULATED,CD8_EM,0119
mmu04068,FoxO signaling pathway - Mus musculus (house mouse),1/11,133/9771,0.140010325788628,0.240225787684314,0.192979164621748,16197,1,UPREGULATED,CD8_EM,0119
mmu05017,Spinocerebellar ataxia - Mus musculus (house mouse),1/11,141/9771,0.147834018484558,0.240225787684314,0.192979164621748,19664,1,UPREGULATED,CD8_EM,0119
mmu05162,Measles - Mus musculus (house mouse),1/11,145/9771,0.151721550116409,0.240225787684314,0.192979164621748,16184,1,UPREGULATED,CD8_EM,0119
mmu04215,Apoptosis - multiple species - Mus musculus (house mouse),1/1,32/9771,0.00327499744140813,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04340,Hedgehog signaling pathway - Mus musculus (house mouse),1/1,58/9771,0.00593593286255234,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04115,p53 signaling pathway - Mus musculus (house mouse),1/1,75/9771,0.00767577525330043,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu01521,EGFR tyrosine kinase inhibitor resistance - Mus musculus (house mouse),1/1,80/9771,0.00818749360352056,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu01524,Platinum drug resistance - Mus musculus (house mouse),1/1,81/9771,0.00828983727356447,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05210,Colorectal cancer - Mus musculus (house mouse),1/1,88/9771,0.00900624296387265,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu01522,Endocrine resistance - Mus musculus (house mouse),1/1,93/9771,0.00951796131409266,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05222,Small cell lung cancer - Mus musculus (house mouse),1/1,94/9771,0.00962030498413669,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05215,Prostate cancer - Mus musculus (house mouse),1/1,100/9771,0.0102343670044007,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04933,AGE-RAGE signaling pathway in diabetic complications - Mus musculus (house mouse),1/1,101/9771,0.0103367106744446,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04064,NF-kappa B signaling pathway - Mus musculus (house mouse),1/1,107/9771,0.0109507726947086,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05145,Toxoplasmosis - Mus musculus (house mouse),1/1,109/9771,0.0111554600347967,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04725,Cholinergic synapse - Mus musculus (house mouse),1/1,113/9771,0.0115648347149729,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04066,HIF-1 signaling pathway - Mus musculus (house mouse),1/1,116/9771,0.0118718657251048,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04928,Parathyroid hormone synthesis| secretion and action - Mus musculus (house mouse),1/1,116/9771,0.0118718657251048,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04722,Neurotrophin signaling pathway - Mus musculus (house mouse),1/1,121/9771,0.0123835840753248,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04071,Sphingolipid signaling pathway - Mus musculus (house mouse),1/1,126/9771,0.0128953024255448,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04915,Estrogen signaling pathway - Mus musculus (house mouse),1/1,134/9771,0.013714051785897,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04210,Apoptosis - Mus musculus (house mouse),1/1,135/9771,0.0138163954559408,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05162,Measles - Mus musculus (house mouse),1/1,145/9771,0.0148398321563811,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),1/1,148/9771,0.015146863166513,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05226,Gastric cancer - Mus musculus (house mouse),1/1,150/9771,0.015351550506601,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04261,Adrenergic signaling in cardiomyocytes - Mus musculus (house mouse),1/1,156/9771,0.0159656125268651,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05161,Hepatitis B - Mus musculus (house mouse),1/1,164/9771,0.0167843618872172,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04140,Autophagy - animal - Mus musculus (house mouse),1/1,167/9771,0.0170913928973491,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),1/1,171/9771,0.0175007675775252,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04141,Protein processing in endoplasmic reticulum - Mus musculus (house mouse),1/1,175/9771,0.0179101422577012,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04217,Necroptosis - Mus musculus (house mouse),1/1,177/9771,0.0181148295977891,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05152,Tuberculosis - Mus musculus (house mouse),1/1,180/9771,0.0184218606079213,0.0260446994801646,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04510,Focal adhesion - Mus musculus (house mouse),1/1,202/9771,0.0206734213488894,0.028138489046217,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),1/1,216/9771,0.0221062327295054,0.028138489046217,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),1/1,217/9771,0.0222085763995495,0.028138489046217,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),1/1,228/9771,0.0233343567700336,0.028138489046217,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),1/1,228/9771,0.0233343567700336,0.028138489046217,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (house mouse),1/1,241/9771,0.0246648244806057,0.0288930801058524,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05132,Salmonella infection - Mus musculus (house mouse),1/1,252/9771,0.0257906048510897,0.02937263330263,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05206,MicroRNAs in cancer - Mus musculus (house mouse),1/1,303/9771,0.0310101320233344,0.0343625787285597,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu04151,PI3K-Akt signaling pathway - Mus musculus (house mouse),1/1,367/9771,0.037560126906151,0.0403470237673492,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05014,Amyotrophic lateral sclerosis - Mus musculus (house mouse),1/1,375/9771,0.0383788762665029,0.0403470237673492,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05168,Herpes simplex virus 1 infection - Mus musculus (house mouse),1/1,464/9771,0.0474874629004195,0.04867464947293,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05022,Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse),1/1,481/9771,0.0492273052911676,0.0492273052911676,NA,12043,1,DOWNREGULATED,CD8_EM,0119
mmu05171,Coronavirus disease - COVID-19 - Mus musculus (house mouse),21/63,334/9771,6.51094924928819e-16,5.14364990693767e-14,4.76327339816347e-14,22186/66489/76846/269261/268449/19942/76808/67186/75617/14109/19899/110954/20044/68193/100503670/67097/319195/19921/20055/20005/18751,21,UPREGULATED,CD8_Naive,0119
mmu03010,Ribosome - Mus musculus (house mouse),20/63,265/9771,1.07783188336429e-16,1.70297437571558e-14,1.57703822934354e-14,22186/66489/76846/269261/268449/19942/76808/67186/75617/14109/19899/110954/20044/68193/100503670/67097/319195/19921/20055/20005,20,UPREGULATED,CD8_Naive,0119
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),4/63,88/9771,0.00244133446330664,0.0964327113006124,0.0893014448420062,270118/18761/12500/20849,4,UPREGULATED,CD8_Naive,0119
mmu05215,Prostate cancer - Mus musculus (house mouse),4/63,100/9771,0.00387605027584728,0.122483188716774,0.113425471230057,16842/56458/21417/21414,4,UPREGULATED,CD8_Naive,0119
mmu04931,Insulin resistance - Mus musculus (house mouse),4/63,110/9771,0.00544031241680925,0.14326156030931,0.132667267708155,18761/56458/18751/110651,4,UPREGULATED,CD8_Naive,0119
mmu04919,Thyroid hormone signaling pathway - Mus musculus (house mouse),4/63,120/9771,0.00738015162936493,0.154371795440014,0.142955893178961,17978/11933/56458/18751,4,UPREGULATED,CD8_Naive,0119
mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),4/63,122/9771,0.00781629344000072,0.154371795440014,0.142955893178961,18761/17444/19264/12500,4,UPREGULATED,CD8_Naive,0119
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),3/63,36/9771,0.00156727402501231,0.0825430986506483,0.0764389787637582,16197/19264/12500,3,UPREGULATED,CD8_Naive,0119
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),6/8,294/9771,1.87820261672532e-08,2.15993300923411e-07,1.68049707812265e-07,16182/20304/16174/12772/13051/16197,6,UPREGULATED,CD8_Exhausted_2,0119
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),5/8,95/9771,4.27620086502665e-09,9.83526198956129e-08,7.65214891636347e-08,16182/20304/16174/12772/13051,5,UPREGULATED,CD8_Exhausted_2,0119
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),3/8,193/9771,0.000394950738040961,0.00302795565831403,0.00235584650761275,20304/12772/13051,3,UPREGULATED,CD8_Exhausted_2,0119
mmu05321,Inflammatory bowel disease - Mus musculus (house mouse),2/8,62/9771,0.00108234639609473,0.00622349177754468,0.00484207598252904,16182/16174,2,UPREGULATED,CD8_Exhausted_2,0119
mmu04668,TNF signaling pathway - Mus musculus (house mouse),2/8,118/9771,0.00386127277106606,0.0177618547469039,0.0138192920227627,16182/20304,2,UPREGULATED,CD8_Exhausted_2,0119
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),1/8,36/9771,0.029107970083743,0.111580551987681,0.0868132441094089,16197,1,UPREGULATED,CD8_Exhausted_2,0119
mmu04623,Cytosolic DNA-sensing pathway - Mus musculus (house mouse),1/8,82/9771,0.0652208803777808,0.157306169131043,0.122389239140857,20304,1,UPREGULATED,CD8_Exhausted_2,0119
mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),1/8,84/9771,0.0667639769374304,0.157306169131043,0.122389239140857,68713,1,UPREGULATED,CD8_Exhausted_2,0119
mmu05323,Rheumatoid arthritis - Mus musculus (house mouse),1/8,87/9771,0.0690744426410435,0.157306169131043,0.122389239140857,20304,1,UPREGULATED,CD8_Exhausted_2,0119
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),1/8,94/9771,0.07444607492634,0.157306169131043,0.122389239140857,16197,1,UPREGULATED,CD8_Exhausted_2,0119
mmu05142,Chagas disease - Mus musculus (house mouse),1/8,103/9771,0.0813125957237695,0.157306169131043,0.122389239140857,20304,1,UPREGULATED,CD8_Exhausted_2,0119
mmu04620,Toll-like receptor signaling pathway - Mus musculus (house mouse),1/8,104/9771,0.0820727838944574,0.157306169131043,0.122389239140857,20304,1,UPREGULATED,CD8_Exhausted_2,0119
mmu04068,FoxO signaling pathway - Mus musculus (house mouse),1/8,133/9771,0.10388017225388,0.183787997064556,0.142992949661211,16197,1,UPREGULATED,CD8_Exhausted_2,0119
mmu04148,Efferocytosis - Mus musculus (house mouse),1/8,161/9771,0.124504064274689,0.192535035466504,0.149798425763413,13051,1,UPREGULATED,CD8_Exhausted_2,0119
mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),1/8,171/9771,0.131768419574501,0.192535035466504,0.149798425763413,16197,1,UPREGULATED,CD8_Exhausted_2,0119
mmu05164,Influenza A - Mus musculus (house mouse),1/8,174/9771,0.133937415976698,0.192535035466504,0.149798425763413,20304,1,UPREGULATED,CD8_Exhausted_2,0119
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),1/8,216/9771,0.163809408712752,0.210206603724372,0.163547472005232,20304,1,UPREGULATED,CD8_Exhausted_2,0119
mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),1/8,217/9771,0.164509515958204,0.210206603724372,0.163547472005232,20304,1,UPREGULATED,CD8_Exhausted_2,0119
mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),1/8,254/9771,0.190055583682757,0.230067285510706,0.178999718703982,20304,1,UPREGULATED,CD8_Exhausted_2,0119
mmu05020,Prion disease - Mus musculus (house mouse),1/8,273/9771,0.202906209545819,0.233342140977692,0.181547661172575,20304,1,UPREGULATED,CD8_Exhausted_2,0119
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),6/43,228/9771,0.000447384870012148,0.0176717023654798,0.01448114184513,12571/20848/12399/12043/12125/15018,6,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04928,Parathyroid hormone synthesis| secretion and action - Mus musculus (house mouse),5/43,116/9771,0.000145230807966519,0.0176717023654798,0.01448114184513,75547/12043/53416/109880/18227,5,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),5/43,217/9771,0.00249852053512315,0.0559635231563852,0.0458595159775841,20848/15525/57257/12043/78943,5,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05206,MicroRNAs in cancer - Mus musculus (house mouse),5/43,303/9771,0.0101761901509989,0.0893243357698793,0.0731971572264833,16765/12571/20848/12043/12125,5,DOWNREGULATED,CD8_Exhausted_2,0119
mmu01521,EGFR tyrosine kinase inhibitor resistance - Mus musculus (house mouse),4/43,80/9771,0.000403425175640222,0.0176717023654798,0.01448114184513,20848/12043/109880/12125,4,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04722,Neurotrophin signaling pathway - Mus musculus (house mouse),4/43,121/9771,0.00190189319886884,0.0559635231563852,0.0458595159775841,108960/12043/26401/109880,4,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04068,FoxO signaling pathway - Mus musculus (house mouse),4/43,133/9771,0.00268455593512593,0.0559635231563852,0.0458595159775841,20848/19651/109880/12125,4,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04210,Apoptosis - Mus musculus (house mouse),4/43,135/9771,0.00283359610918406,0.0559635231563852,0.0458595159775841,11797/12043/12125/78943,4,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05162,Measles - Mus musculus (house mouse),4/43,145/9771,0.00366473153044141,0.0605674932818143,0.0496322563202076,12571/20848/208650/12043,4,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05161,Hepatitis B - Mus musculus (house mouse),4/43,164/9771,0.0056740305765001,0.0689612946990013,0.0565105879278958,20848/12043/26401/109880,4,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04218,Cellular senescence - Mus musculus (house mouse),4/43,182/9771,0.00815900493190131,0.0805701737025255,0.0660235267515698,12571/23871/19651/15018,4,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04510,Focal adhesion - Mus musculus (house mouse),4/43,202/9771,0.0116606570940759,0.0907215147064658,0.0743420806721872,11797/57257/12043/109880,4,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05203,Viral carcinogenesis - Mus musculus (house mouse),4/43,228/9771,0.0174943959404278,0.120178893851634,0.0984810389323853,12571/20848/19651/15018,4,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),4/43,254/9771,0.024894725297806,0.157334663882134,0.128928472068637,12571/20848/75547/15018,4,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04215,Apoptosis - multiple species - Mus musculus (house mouse),3/43,32/9771,0.000360269255038478,0.0176717023654798,0.01448114184513,11797/12043/12125,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05223,Non-small cell lung cancer - Mus musculus (house mouse),3/43,72/9771,0.00383338565074774,0.0605674932818143,0.0496322563202076,12571/20848/109880,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05212,Pancreatic cancer - Mus musculus (house mouse),3/43,76/9771,0.00446381408501326,0.0641166023120087,0.0525405868379552,12571/20848/109880,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu01524,Platinum drug resistance - Mus musculus (house mouse),3/43,81/9771,0.00533566035881392,0.0689612946990013,0.0565105879278958,11797/12043/21973,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05210,Colorectal cancer - Mus musculus (house mouse),3/43,88/9771,0.00671793068449358,0.0758166462964276,0.0621282311423091,12043/109880/12125,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05222,Small cell lung cancer - Mus musculus (house mouse),3/43,94/9771,0.00805771284882782,0.0805701737025255,0.0660235267515698,12571/11797/12043,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05145,Toxoplasmosis - Mus musculus (house mouse),3/43,109/9771,0.0120579228407328,0.0907215147064658,0.0743420806721872,20848/11797/12043,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04066,HIF-1 signaling pathway - Mus musculus (house mouse),3/43,116/9771,0.0142523335623794,0.102357668311634,0.0838773697690271,20848/12043/56421,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04910,Insulin signaling pathway - Mus musculus (house mouse),3/43,140/9771,0.023406336680108,0.154091716477378,0.126271026826899,208650/109880/244416,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04120,Ubiquitin mediated proteolysis - Mus musculus (house mouse),3/43,154/9771,0.0299253006991219,0.181853750402356,0.149020728177813,11797/208650/26401,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05160,Hepatitis C - Mus musculus (house mouse),3/43,167/9771,0.0367543260857545,0.198243134895205,0.162451069900801,12571/20848/109880,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04217,Necroptosis - Mus musculus (house mouse),3/43,177/9771,0.0425093759305308,0.198243134895205,0.162451069900801,20848/11797/12043,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),3/43,193/9771,0.0526059708845744,0.224641713507102,0.184083482753987,20848/57257/109880,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05205,Proteoglycans in cancer - Mus musculus (house mouse),3/43,204/9771,0.060164648844776,0.243743961986529,0.199736890901686,20848/57257/109880,3,DOWNREGULATED,CD8_Exhausted_2,0119
mmu00030,Pentose phosphate pathway - Mus musculus (house mouse),2/43,34/9771,0.00970678771437141,0.0893243357698793,0.0731971572264833,56421/14751,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05216,Thyroid cancer - Mus musculus (house mouse),2/43,37/9771,0.0114279946812198,0.0907215147064658,0.0743420806721872,109880/76551,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu00010,Glycolysis / Gluconeogenesis - Mus musculus (house mouse),2/43,67/9771,0.0349212040203637,0.198243134895205,0.162451069900801,56421/14751,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05211,Renal cell carcinoma - Mus musculus (house mouse),2/43,70/9771,0.0378299378421601,0.198243134895205,0.162451069900801,23871/109880,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05221,Acute myeloid leukemia - Mus musculus (house mouse),2/43,70/9771,0.0378299378421601,0.198243134895205,0.162451069900801,20848/109880,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05218,Melanoma - Mus musculus (house mouse),2/43,72/9771,0.039819257270935,0.198243134895205,0.162451069900801,12571/109880,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05214,Glioma - Mus musculus (house mouse),2/43,74/9771,0.0418477529002029,0.198243134895205,0.162451069900801,12571/109880,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04115,p53 signaling pathway - Mus musculus (house mouse),2/43,75/9771,0.0428764394261697,0.198243134895205,0.162451069900801,12571/12043,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu05220,Chronic myeloid leukemia - Mus musculus (house mouse),2/43,76/9771,0.0439146184894442,0.198243134895205,0.162451069900801,12571/109880,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04012,ErbB signaling pathway - Mus musculus (house mouse),2/43,84/9771,0.0525500226440134,0.224641713507102,0.184083482753987,208650/109880,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04612,Antigen processing and presentation - Mus musculus (house mouse),2/43,87/9771,0.0559332058720867,0.232564382310255,0.190575742999076,15525/15018,2,DOWNREGULATED,CD8_Exhausted_2,0119
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),2/8,95/9771,0.00252124784610943,0.0453405690561162,0.0347104834879359,16184/12772,2,UPREGULATED,CD8_Effector,0119
mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (house mouse),2/8,122/9771,0.00412186991419238,0.0453405690561162,0.0347104834879359,27007/16641,2,UPREGULATED,CD8_Effector,0119
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),2/8,294/9771,0.0224087934329845,0.14889214985268,0.113984420939851,16184/12772,2,UPREGULATED,CD8_Effector,0119
mmu00240,Pyrimidine metabolism - Mus musculus (house mouse),1/8,56/9771,0.0449564942712863,0.14889214985268,0.113984420939851,12495,1,UPREGULATED,CD8_Effector,0119
mmu05144,Malaria - Mus musculus (house mouse),1/8,57/9771,0.0457429428606667,0.14889214985268,0.113984420939851,27007,1,UPREGULATED,CD8_Effector,0119
mmu05332,Graft-versus-host disease - Mus musculus (house mouse),1/8,60/9771,0.0480988896953332,0.14889214985268,0.113984420939851,16641,1,UPREGULATED,CD8_Effector,0119
mmu01232,Nucleotide metabolism - Mus musculus (house mouse),1/8,84/9771,0.0667639769374304,0.14889214985268,0.113984420939851,12495,1,UPREGULATED,CD8_Effector,0119
mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),1/8,84/9771,0.0667639769374304,0.14889214985268,0.113984420939851,68713,1,UPREGULATED,CD8_Effector,0119
mmu04612,Antigen processing and presentation - Mus musculus (house mouse),1/8,87/9771,0.0690744426410435,0.14889214985268,0.113984420939851,16641,1,UPREGULATED,CD8_Effector,0119
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),1/8,88/9771,0.0698434848197786,0.14889214985268,0.113984420939851,16184,1,UPREGULATED,CD8_Effector,0119
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),1/8,94/9771,0.07444607492634,0.14889214985268,0.113984420939851,16184,1,UPREGULATED,CD8_Effector,0119
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),1/8,105/9771,0.0828324216030375,0.151859439605569,0.116256030320053,16184,1,UPREGULATED,CD8_Effector,0119
mmu00230,Purine metabolism - Mus musculus (house mouse),1/8,134/9771,0.104623994480687,0.177055990659625,0.135545256007368,12495,1,UPREGULATED,CD8_Effector,0119
mmu05162,Measles - Mus musculus (house mouse),1/8,145/9771,0.112770453892362,0.177210713259426,0.135663703930661,16184,1,UPREGULATED,CD8_Effector,0119
mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),1/8,171/9771,0.131768419574501,0.193260348709268,0.147950506188913,16184,1,UPREGULATED,CD8_Effector,0119
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),1/8,193/9771,0.147564623579866,0.202901357422315,0.155331182715648,12772,1,UPREGULATED,CD8_Effector,0119
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),1/8,228/9771,0.172176911570272,0.218485936510276,0.167261960964804,12495,1,UPREGULATED,CD8_Effector,0119
